"Date","Price","Open","High","Low","Change %"
"May 28, 2020","136.67","136.55","137.07","136.32","0.08%"
"May 29, 2020","135.51","136.70","137.31","135.40","-0.85%"
"Jun 01, 2020","135.79","135.61","136.07","135.45","0.21%"
"Jun 02, 2020","132.64","135.79","136.07","132.51","-2.32%"
"Jun 03, 2020","129.43","132.63","132.96","129.32","-2.42%"
"Jun 04, 2020","129.15","129.43","130.16","129.07","-0.22%"
"Jun 05, 2020","126.57","129.15","129.34","126.25","-2.01%"
"Jun 08, 2020","128.05","126.45","128.29","126.37","1.18%"
"Jun 09, 2020","128.93","128.04","130.02","127.92","0.68%"
"Jun 10, 2020","130.52","128.93","130.97","128.75","1.24%"
"Jun 11, 2020","131.15","130.49","131.51","129.84","0.48%"
"Jun 12, 2020","131.57","131.13","133.10","131.12","0.32%"
"Jun 15, 2020","131.52","131.60","131.85","130.85","-0.04%"
"Jun 16, 2020","131.27","131.51","131.71","130.71","-0.19%"
"Jun 17, 2020","131.60","131.26","131.74","130.79","0.26%"
"Jun 18, 2020","131.67","131.60","132.10","131.05","0.05%"
"Jun 19, 2020","131.91","131.67","132.94","131.36","0.19%"
"Jun 22, 2020","132.71","131.90","132.84","131.80","0.60%"
"Jun 23, 2020","132.93","132.68","133.49","132.16","0.16%"
"Jun 24, 2020","132.01","132.93","133.15","131.96","-0.69%"
"Jun 25, 2020","132.23","132.01","132.61","131.38","0.17%"
"Jun 26, 2020","132.62","132.18","133.26","131.51","0.29%"
"Jun 29, 2020","132.43","132.65","133.35","132.02","-0.15%"
"Jun 30, 2020","132.07","132.43","132.99","131.47","-0.27%"
"Jul 01, 2020","132.73","132.07","133.15","131.79","0.50%"
"Jul 02, 2020","133.76","132.74","133.96","132.71","0.77%"
"Jul 03, 2020","134.96","133.76","135.88","133.66","0.90%"
"Jul 06, 2020","134.96","134.97","135.43","134.13","0.00%"
"Jul 07, 2020","134.30","134.99","135.13","133.73","-0.49%"
"Jul 08, 2020","134.35","134.30","134.52","133.54","0.03%"
"Jul 09, 2020","134.27","134.29","134.59","133.57","-0.06%"
"Jul 10, 2020","135.03","134.27","135.68","134.20","0.57%"
"Jul 13, 2020","134.45","135.03","135.79","134.13","-0.43%"
"Jul 14, 2020","134.74","134.45","134.86","133.79","0.22%"
"Jul 15, 2020","136.43","134.76","136.77","134.65","1.25%"
"Jul 16, 2020","136.34","136.41","137.33","135.85","-0.06%"
"Jul 17, 2020","137.33","136.35","137.49","135.77","0.73%"
"Jul 20, 2020","137.85","137.20","138.48","136.66","0.38%"
"Jul 21, 2020","138.00","137.85","138.17","137.29","0.11%"
"Jul 22, 2020","136.72","138.04","138.07","136.54","-0.93%"
"Jul 23, 2020","136.43","136.71","136.92","135.63","-0.21%"
"Jul 24, 2020","137.65","136.43","138.26","136.15","0.90%"
"Jul 27, 2020","137.79","137.86","138.49","137.01","0.10%"
"Jul 28, 2020","138.30","137.80","138.49","137.12","0.37%"
"Jul 29, 2020","138.54","138.31","139.40","137.51","0.17%"
"Jul 30, 2020","139.40","138.54","139.47","137.53","0.62%"
"Jul 31, 2020","137.91","139.44","140.15","137.65","-1.07%"
"Aug 03, 2020","138.08","137.88","138.57","137.17","0.12%"
"Aug 04, 2020","138.29","138.08","138.52","137.10","0.15%"
"Aug 05, 2020","137.80","138.29","138.62","137.41","-0.35%"
"Aug 06, 2020","138.18","137.82","138.57","137.02","0.27%"
"Aug 07, 2020","138.07","138.23","139.09","137.69","-0.08%"
"Aug 10, 2020","137.68","138.03","138.99","137.84","-0.28%"
"Aug 11, 2020","137.28","138.16","138.74","137.29","-0.29%"
"Aug 12, 2020","137.33","137.82","138.43","137.16","0.04%"
"Aug 13, 2020","137.46","138.09","138.79","137.92","0.09%"
"Aug 14, 2020","138.06","138.21","139.04","138.03","0.44%"
"Aug 17, 2020","138.84","138.76","139.65","138.71","0.56%"
"Aug 18, 2020","140.68","139.57","141.13","139.37","1.33%"
"Aug 19, 2020","139.17","140.80","141.24","139.15","-1.07%"
"Aug 20, 2020","139.58","139.20","139.69","139.05","0.29%"
"Aug 21, 2020","139.59","139.63","140.10","139.24","0.01%"
"Aug 24, 2020","138.40","139.53","139.92","138.39","-0.85%"
"Aug 25, 2020","137.58","138.43","138.52","137.40","-0.59%"
"Aug 26, 2020","138.40","137.68","138.49","136.90","0.60%"
"Aug 27, 2020","137.46","138.43","138.95","137.38","-0.68%"
"Aug 28, 2020","138.70","137.57","139.02","137.21","0.90%"
"Aug 31, 2020","137.46","138.82","138.90","137.26","-0.89%"
"Sep 01, 2020","137.44","137.48","138.43","137.25","-0.01%"
"Sep 02, 2020","138.81","137.49","139.80","137.27","1.00%"
"Sep 03, 2020","138.97","138.87","139.65","138.65","0.12%"
"Sep 04, 2020","138.72","139.17","139.43","138.45","-0.18%"
"Sep 07, 2020","138.60","138.77","138.97","138.36","-0.09%"
"Sep 08, 2020","139.19","138.67","139.48","138.46","0.43%"
"Sep 09, 2020","139.17","139.26","140.34","139.10","-0.01%"
"Sep 10, 2020","139.63","139.21","140.33","139.02","0.33%"
"Sep 11, 2020","139.94","139.98","141.05","139.86","0.22%"
"Sep 14, 2020","140.53","140.26","141.06","139.95","0.42%"
"Sep 15, 2020","140.71","140.74","140.99","140.08","0.13%"
"Sep 16, 2020","141.24","140.79","141.57","140.46","0.38%"
"Sep 17, 2020","141.48","141.35","141.99","140.71","0.17%"
"Sep 18, 2020","140.82","141.59","141.68","140.34","-0.47%"
"Sep 21, 2020","140.36","141.08","141.35","140.21","-0.33%"
"Sep 22, 2020","140.57","140.47","141.76","140.32","0.15%"
"Sep 23, 2020","140.23","140.90","141.51","140.22","-0.24%"
"Sep 24, 2020","140.80","140.55","141.67","140.46","0.41%"
"Sep 25, 2020","140.54","141.25","141.95","140.66","-0.18%"
"Sep 28, 2020","140.73","140.93","141.88","140.68","0.14%"
"Sep 29, 2020","140.48","141.23","141.58","140.79","-0.18%"
"Sep 30, 2020","140.74","141.01","141.41","140.54","0.19%"
"Oct 01, 2020","140.42","141.09","141.18","140.27","-0.23%"
"Oct 02, 2020","140.80","140.60","141.83","140.35","0.27%"
"Oct 05, 2020","139.86","141.13","141.15","139.88","-0.67%"
"Oct 06, 2020","139.23","139.97","140.14","138.18","-0.45%"
"Oct 07, 2020","138.60","139.49","139.81","138.62","-0.45%"
"Oct 08, 2020","138.47","138.82","139.01","138.57","-0.09%"
"Oct 09, 2020","138.94","138.74","139.24","138.51","0.34%"
"Oct 12, 2020","139.37","139.07","139.74","138.83","0.31%"
"Oct 13, 2020","139.16","139.55","140.18","139.29","-0.15%"
"Oct 14, 2020","139.57","139.49","140.10","139.42","0.29%"
"Oct 15, 2020","139.00","139.91","140.12","139.24","-0.41%"
"Oct 16, 2020","139.13","139.30","140.20","139.29","0.09%"
"Oct 19, 2020","139.12","139.48","139.88","139.14","-0.01%"
"Oct 20, 2020","138.84","139.38","139.51","138.57","-0.20%"
"Oct 21, 2020","139.67","138.91","140.24","138.68","0.60%"
"Oct 22, 2020","139.63","139.91","140.54","139.59","-0.03%"
"Oct 23, 2020","139.90","139.82","140.61","139.68","0.19%"
"Oct 26, 2020","139.55","139.96","140.10","139.43","-0.25%"
"Oct 27, 2020","139.97","139.74","140.24","139.49","0.30%"
"Oct 28, 2020","140.15","140.07","140.48","139.87","0.13%"
"Oct 29, 2020","139.72","140.20","140.59","139.63","-0.31%"
"Oct 30, 2020","139.68","139.77","140.46","139.62","-0.03%"
"Nov 02, 2020","139.63","139.85","140.63","139.48","-0.04%"
"Nov 03, 2020","139.43","139.82","139.82","139.16","-0.14%"
"Nov 04, 2020","139.07","139.60","139.85","138.04","-0.26%"
"Nov 05, 2020","138.81","139.30","139.76","137.68","-0.19%"
"Nov 06, 2020","137.26","138.96","139.00","137.01","-1.12%"
"Nov 09, 2020","133.33","137.50","137.70","133.10","-2.86%"
"Nov 10, 2020","133.30","133.45","134.15","133.18","-0.02%"
"Nov 11, 2020","133.44","133.43","133.99","133.26","0.11%"
"Nov 12, 2020","134.49","133.60","134.99","133.52","0.79%"
"Nov 13, 2020","135.21","134.77","135.63","134.69","0.54%"
"Nov 16, 2020","134.81","135.10","135.57","134.20","-0.30%"
"Nov 17, 2020","134.62","134.92","135.17","134.20","-0.14%"
"Nov 18, 2020","135.29","134.87","135.75","134.85","0.50%"
"Nov 19, 2020","136.29","135.53","136.73","135.25","0.74%"
"Nov 20, 2020","136.24","136.45","136.85","136.23","-0.04%"
"Nov 23, 2020","135.12","136.43","136.60","135.21","-0.82%"
"Nov 24, 2020","135.36","135.32","135.96","135.10","0.18%"
"Nov 25, 2020","135.24","135.54","135.69","135.23","-0.09%"
"Nov 26, 2020","135.10","135.36","135.57","135.11","-0.10%"
"Nov 27, 2020","135.12","135.23","135.90","135.15","0.01%"
"Nov 30, 2020","135.09","135.40","136.12","135.19","-0.02%"
"Dec 01, 2020","135.12","135.36","135.91","135.10","0.02%"
"Dec 02, 2020","134.91","135.45","135.63","134.83","-0.16%"
"Dec 03, 2020","135.76","135.27","136.40","135.07","0.63%"
"Dec 04, 2020","135.21","136.17","136.43","135.29","-0.41%"
"Dec 07, 2020","135.31","135.45","135.89","135.20","0.07%"
"Dec 08, 2020","135.15","135.53","136.01","135.38","-0.12%"
"Dec 09, 2020","135.07","135.46","135.61","135.13","-0.06%"
"Dec 10, 2020","135.18","135.37","135.49","134.86","0.08%"
"Dec 11, 2020","135.24","135.35","135.79","135.17","0.04%"
"Dec 14, 2020","135.21","135.38","136.21","135.24","-0.02%"
"Dec 15, 2020","135.89","135.47","136.34","135.35","0.50%"
"Dec 16, 2020","136.12","136.21","136.90","135.92","0.17%"
"Dec 17, 2020","136.58","136.48","137.10","136.39","0.34%"
"Dec 18, 2020","136.25","136.77","136.90","136.20","-0.24%"
"Dec 21, 2020","136.46","136.49","137.12","136.01","0.15%"
"Dec 22, 2020","136.46","136.77","137.50","136.56","0.00%"
"Dec 23, 2020","136.61","137.05","137.90","136.68","0.11%"
"Dec 24, 2020","136.50","137.10","137.20","136.85","-0.08%"
"Dec 25, 2020","136.70","137.01","137.34","136.95","0.15%"
"Dec 28, 2020","136.21","137.15","137.30","136.24","-0.36%"
"Dec 29, 2020","136.21","136.34","136.59","136.18","0.00%"
"Dec 30, 2020","136.05","136.41","136.76","135.92","-0.12%"
"Dec 31, 2020","136.13","136.24","136.41","135.99","0.06%"
"Jan 01, 2021","137.19","137.06","137.70","137.06","0.78%"
