Date,Price,Open,High,Low
2020-01-10,125.72,126.48,126.58,125.42
2020-01-13,124.32,125.67,125.71,124.31
2020-01-14,124.28,124.33,124.6,123.78
2020-01-15,124.34,124.29,124.91,124.22
2020-01-16,123.73,124.34,124.47,123.7
2020-01-17,123.81,123.78,124.02,123.61
2020-01-20,123.72,123.8,123.98,123.69
2020-01-21,124.31,123.73,124.44,123.67
2020-01-22,124.22,124.28,124.56,123.85
2020-01-23,124.48,124.22,124.73,124.06
2020-01-24,124.2,124.5,124.61,123.77
2020-01-27,124.94,124.43,125.04,124.42
2020-01-28,124.94,124.95,125.39,124.88
2020-01-29,125.02,124.95,125.14,124.72
2020-01-30,125.22,124.98,125.67,124.92
2020-01-31,125.97,125.22,126.06,125.03
2020-02-03,126.44,125.94,126.76,125.77
2020-02-04,125.17,126.47,126.81,125.16
2020-02-05,124.53,125.17,125.67,124.48
2020-02-06,123.82,124.5,124.63,123.61
2020-02-07,124.62,123.83,124.85,123.79
2020-02-10,124.75,124.5,125.09,124.5
2020-02-11,124.47,124.76,124.8,124.26
2020-02-12,124.08,124.47,124.53,124.03
2020-02-13,124.57,124.05,124.98,124.05
2020-02-14,124.59,124.58,124.95,124.44
2020-02-17,124.25,124.55,124.69,124.12
2020-02-18,124.37,124.26,124.87,124.25
2020-02-19,122.91,124.41,124.77,122.66
2020-02-20,122.25,122.91,123.77,122.14
2020-02-21,123.36,122.24,123.48,122.16
2020-02-24,125.27,123.36,125.72,123.16
2020-02-25,125.97,125.34,126.34,125.04
2020-02-26,126.17,125.92,126.58,125.7
2020-02-27,128.06,126.16,128.09,126.11
2020-02-28,132.74,128.1,133.46,127.98
2020-03-02,131.69,133.57,134.09,131.28
2020-03-03,133.3,131.71,133.55,131.1
2020-03-04,131.25,133.31,133.66,131.01
2020-03-05,133.47,131.28,133.7,131.04
2020-03-06,135.12,133.47,135.54,133.24
2020-03-09,140.62,135.62,142.24,135.6
2020-03-10,135.79,140.56,141.07,135.43
2020-03-11,137.28,135.85,138.04,135.81
2020-03-12,138.77,137.25,140.3,136.87
2020-03-13,136.85,138.94,141.47,136.12
2020-03-16,140.99,136.78,141.94,136.78
2020-03-17,140.88,140.84,142.72,139.78
2020-03-18,140.41,141.28,142.54,140.05
2020-03-19,143.73,140.82,146.43,139.67
2020-03-20,143.71,143.73,148.13,142.79
2020-03-23,149.04,143.43,151.14,143.13
2020-03-24,148.35,149.04,150.12,147.68
2020-03-25,148.37,148.36,148.99,147.72
2020-03-26,148.77,148.38,149.34,146.27
2020-03-27,149.57,148.77,150.21,147.59
2020-03-30,151.52,149.59,152.45,149.48
2020-03-31,151.65,151.59,151.79,149.99
2020-04-01,153.49,151.65,153.87,151.33
2020-04-02,152.66,153.49,154.54,152.4
2020-04-03,151.43,152.66,153.16,151.12
2020-04-06,150.26,151.47,151.9,150.14
2020-04-07,148.76,150.25,151.23,148.18
2020-04-08,148.63,148.78,150.06,148.25
2020-04-09,145.84,148.63,149.12,145.17
2020-04-10,145.88,145.76,146.04,145.66
2020-04-13,145.02,145.76,146.64,144.6
2020-04-14,145.78,145.02,146.14,144.99
2020-04-15,144.81,145.78,146.63,144.3
2020-04-16,144.88,144.81,146.32,144.25
2020-04-17,143.5,144.88,145.29,142.76
2020-04-20,143.21,143.34,144.05,142.82
2020-04-21,143.4,143.21,145.1,142.97
2020-04-22,143.4,143.35,144.98,143.13
2020-04-23,143.13,143.37,144.85,142.54
2020-04-24,143.24,143.15,144.27,142.9
2020-04-27,143.47,143.27,144.62,143.07
2020-04-28,144.3,143.48,144.82,143.12
2020-04-29,143.32,144.3,144.86,143.24
2020-04-30,138.77,143.32,143.53,138.36
2020-05-01,139.13,138.77,139.54,138.49
2020-05-04,141.46,139.24,141.88,139.05
2020-05-05,141.46,141.42,142.18,140.87
2020-05-06,141.73,141.52,142.3,141.23
2020-05-07,141.55,141.79,141.95,141.04
2020-05-08,139.88,141.55,141.82,139.76
2020-05-11,138.34,139.92,140.05,138.2
2020-05-12,139.11,138.32,139.55,138.29
2020-05-13,138.88,139.16,139.27,138.49
2020-05-14,138.78,138.88,140.03,138.57
2020-05-15,138.83,138.78,139.19,138.38
2020-05-18,138.37,138.77,139.02,138.12
2020-05-19,137.13,138.34,138.4,136.65
2020-05-20,136.8,137.13,137.29,136.37
2020-05-21,136.68,136.85,136.87,136.38
2020-05-22,136.68,136.71,137.07,136.49
2020-05-25,136.57,136.73,136.76,136.48
2020-05-26,137.2,136.57,137.38,136.29
2020-05-27,136.55,137.21,137.52,136.26
2020-05-28,136.67,136.55,137.07,136.32
2020-05-29,135.51,136.7,137.31,135.4
2020-06-01,135.79,135.61,136.07,135.45
2020-06-02,132.64,135.79,136.07,132.51
2020-06-03,129.43,132.63,132.96,129.32
2020-06-04,129.15,129.43,130.16,129.07
2020-06-05,126.57,129.15,129.34,126.25
2020-06-08,128.05,126.45,128.29,126.37
2020-06-09,128.93,128.04,130.02,127.92
2020-06-10,130.52,128.93,130.97,128.75
2020-06-11,131.15,130.49,131.51,129.84
2020-06-12,131.57,131.13,133.1,131.12
2020-06-15,131.52,131.6,131.85,130.85
2020-06-16,131.27,131.51,131.71,130.71
2020-06-17,131.6,131.26,131.74,130.79
2020-06-18,131.67,131.6,132.1,131.05
2020-06-19,131.91,131.67,132.94,131.36
2020-06-22,132.71,131.9,132.84,131.8
2020-06-23,132.93,132.68,133.49,132.16
2020-06-24,132.01,132.93,133.15,131.96
2020-06-25,132.23,132.01,132.61,131.38
2020-06-26,132.62,132.18,133.26,131.51
2020-06-29,132.43,132.65,133.35,132.02
2020-06-30,132.07,132.43,132.99,131.47
2020-07-01,132.73,132.07,133.15,131.79
2020-07-02,133.76,132.74,133.96,132.71
2020-07-03,134.96,133.76,135.88,133.66
2020-07-06,134.96,134.97,135.43,134.13
2020-07-07,134.3,134.99,135.13,133.73
2020-07-08,134.35,134.3,134.52,133.54
2020-07-09,134.27,134.29,134.59,133.57
2020-07-10,135.03,134.27,135.68,134.2
2020-07-13,134.45,135.03,135.79,134.13
2020-07-14,134.74,134.45,134.86,133.79
2020-07-15,136.43,134.76,136.77,134.65
2020-07-16,136.34,136.41,137.33,135.85
2020-07-17,137.33,136.35,137.49,135.77
2020-07-20,137.85,137.2,138.48,136.66
2020-07-21,138.0,137.85,138.17,137.29
2020-07-22,136.72,138.04,138.07,136.54
2020-07-23,136.43,136.71,136.92,135.63
2020-07-24,137.65,136.43,138.26,136.15
2020-07-27,137.79,137.86,138.49,137.01
2020-07-28,138.3,137.8,138.49,137.12
2020-07-29,138.54,138.31,139.4,137.51
2020-07-30,139.4,138.54,139.47,137.53
2020-07-31,137.91,139.44,140.15,137.65
2020-08-03,138.08,137.88,138.57,137.17
2020-08-04,138.29,138.08,138.52,137.1
2020-08-05,137.8,138.29,138.62,137.41
2020-08-06,138.18,137.82,138.57,137.02
2020-08-07,138.07,138.23,139.09,137.69
2020-08-10,137.68,138.03,138.99,137.84
2020-08-11,137.28,138.16,138.74,137.29
2020-08-12,137.33,137.82,138.43,137.16
2020-08-13,137.46,138.09,138.79,137.92
2020-08-14,138.06,138.21,139.04,138.03
2020-08-17,138.84,138.76,139.65,138.71
2020-08-18,140.68,139.57,141.13,139.37
2020-08-19,139.17,140.8,141.24,139.15
2020-08-20,139.58,139.2,139.69,139.05
2020-08-21,139.59,139.63,140.1,139.24
2020-08-24,138.4,139.53,139.92,138.39
2020-08-25,137.58,138.43,138.52,137.4
2020-08-26,138.4,137.68,138.49,136.9
2020-08-27,137.46,138.43,138.95,137.38
2020-08-28,138.7,137.57,139.02,137.21
2020-08-31,137.46,138.82,138.9,137.26
2020-09-01,137.44,137.48,138.43,137.25
2020-09-02,138.81,137.49,139.8,137.27
2020-09-03,138.97,138.87,139.65,138.65
2020-09-04,138.72,139.17,139.43,138.45
2020-09-07,138.6,138.77,138.97,138.36
2020-09-08,139.19,138.67,139.48,138.46
2020-09-09,139.17,139.26,140.34,139.1
2020-09-10,139.63,139.21,140.33,139.02
2020-09-11,139.94,139.98,141.05,139.86
2020-09-14,140.53,140.26,141.06,139.95
2020-09-15,140.71,140.74,140.99,140.08
2020-09-16,141.24,140.79,141.57,140.46
2020-09-17,141.48,141.35,141.99,140.71
2020-09-18,140.82,141.59,141.68,140.34
2020-09-21,140.36,141.08,141.35,140.21
2020-09-22,140.57,140.47,141.76,140.32
2020-09-23,140.23,140.9,141.51,140.22
2020-09-24,140.8,140.55,141.67,140.46
2020-09-25,140.54,141.25,141.95,140.66
2020-09-28,140.73,140.93,141.88,140.68
2020-09-29,140.48,141.23,141.58,140.79
2020-09-30,140.74,141.01,141.41,140.54
2020-10-01,140.42,141.09,141.18,140.27
2020-10-02,140.8,140.6,141.83,140.35
2020-10-05,139.86,141.13,141.15,139.88
2020-10-06,139.23,139.97,140.14,138.18
2020-10-07,138.6,139.49,139.81,138.62
2020-10-08,138.47,138.82,139.01,138.57
2020-10-09,138.94,138.74,139.24,138.51
2020-10-12,139.37,139.07,139.74,138.83
2020-10-13,139.16,139.55,140.18,139.29
2020-10-14,139.57,139.49,140.1,139.42
2020-10-15,139.0,139.91,140.12,139.24
2020-10-16,139.13,139.3,140.2,139.29
2020-10-19,139.12,139.48,139.88,139.14
2020-10-20,138.84,139.38,139.51,138.57
2020-10-21,139.67,138.91,140.24,138.68
2020-10-22,139.63,139.91,140.54,139.59
2020-10-23,139.9,139.82,140.61,139.68
2020-10-26,139.55,139.96,140.1,139.43
2020-10-27,139.97,139.74,140.24,139.49
2020-10-28,140.15,140.07,140.48,139.87
2020-10-29,139.72,140.2,140.59,139.63
2020-10-30,139.68,139.77,140.46,139.62
2020-11-02,139.63,139.85,140.63,139.48
2020-11-03,139.43,139.82,139.82,139.16
2020-11-04,139.07,139.6,139.85,138.04
2020-11-05,138.81,139.3,139.76,137.68
2020-11-06,137.26,138.96,139.0,137.01
2020-11-09,133.33,137.5,137.7,133.1
2020-11-10,133.3,133.45,134.15,133.18
2020-11-11,133.44,133.43,133.99,133.26
2020-11-12,134.49,133.6,134.99,133.52
2020-11-13,135.21,134.77,135.63,134.69
2020-11-16,134.81,135.1,135.57,134.2
2020-11-17,134.62,134.92,135.17,134.2
2020-11-18,135.29,134.87,135.75,134.85
2020-11-19,136.29,135.53,136.73,135.25
2020-11-20,136.24,136.45,136.85,136.23
2020-11-23,135.12,136.43,136.6,135.21
2020-11-24,135.36,135.32,135.96,135.1
2020-11-25,135.24,135.54,135.69,135.23
2020-11-26,135.1,135.36,135.57,135.11
2020-11-27,135.12,135.23,135.9,135.15
2020-11-30,135.09,135.4,136.12,135.19
2020-12-01,135.12,135.36,135.91,135.1
2020-12-02,134.91,135.45,135.63,134.83
2020-12-03,135.76,135.27,136.4,135.07
2020-12-04,135.21,136.17,136.43,135.29
2020-12-07,135.31,135.45,135.89,135.2
2020-12-08,135.15,135.53,136.01,135.38
2020-12-09,135.07,135.46,135.61,135.13
2020-12-10,135.18,135.37,135.49,134.86
2020-12-11,135.24,135.35,135.79,135.17
2020-12-14,135.21,135.38,136.21,135.24
2020-12-15,135.89,135.47,136.34,135.35
2020-12-16,136.12,136.21,136.9,135.92
2020-12-17,136.58,136.48,137.1,136.39
2020-12-18,136.25,136.77,136.9,136.2
2020-12-21,136.46,136.49,137.12,136.01
2020-12-22,136.46,136.77,137.5,136.56
2020-12-23,136.61,137.05,137.9,136.68
2020-12-24,136.5,137.1,137.2,136.85
2020-12-25,136.7,137.01,137.34,136.95
2020-12-28,136.21,137.15,137.3,136.24
2020-12-29,136.21,136.34,136.59,136.18
2020-12-30,136.05,136.41,136.76,135.92
2020-12-31,136.13,136.24,136.41,135.99
2021-01-01,137.19,137.06,137.7,137.06
